pt,Assigned_Topic
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Arthritis,Musculoskeletal
Arthritis,Musculoskeletal
Arthritis,Musculoskeletal
Arthritis,Musculoskeletal
Arthritis,Musculoskeletal
Arthritis,Musculoskeletal
Arthritis,Musculoskeletal
Arthritis,Musculoskeletal
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Agitation,Other
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Abnormal sensation in eye,Other
Abnormal sensation in eye,Other
Abnormal sensation in eye,Other
Abnormal sensation in eye,Other
Abnormal sensation in eye,Other
Abnormal sensation in eye,Other
Abnormal sensation in eye,Other
Abnormal sensation in eye,Other
Abnormal sensation in eye,Other
Abnormal sensation in eye,Other
Abnormal sensation in eye,Other
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal pain lower,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Ageusia,Other
Ageusia,Other
Ageusia,Other
Ageusia,Other
Ageusia,Other
Ageusia,Other
Ageusia,Other
Ageusia,Other
Ageusia,Other
Ageusia,Other
Ageusia,Other
Ageusia,Other
Ageusia,Other
Ageusia,Other
Ageusia,Other
Ageusia,Other
Ageusia,Other
Arteriospasm coronary,Other
Arteriospasm coronary,Other
Arteriospasm coronary,Other
Arteriospasm coronary,Other
Arteriospasm coronary,Other
Arteriospasm coronary,Other
Arteriospasm coronary,Other
Arteriospasm coronary,Other
Arteriospasm coronary,Other
Arteriospasm coronary,Other
Arteriospasm coronary,Other
Arteriospasm coronary,Other
Arteriospasm coronary,Other
Arteriospasm coronary,Other
Arteriospasm coronary,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
